172,6259.5,154.31,197.56,193.9,115.52,244.37,32.096,182.29
173,6738.4,158.01,196.22,197.83,114.86,244.28,31.894,177.97
174,6783,169.21,195.43,206.49,114.55,244.21,31.802,166.46
175,6722,178.29,195.53,211.31,114.76,244.1,31.851,157.61
176,6068.4,183.52,196.44,211.9,115.37,243.98,32.029,153
177,5432.2,190.15,197.17,214.84,115.69,243.91,32.098,146.59
178,4811.2,192.77,197.73,215.56,115.94,243.85,32.16,144.17
179,4667.1,194.85,197.69,217.7,115.8,243.82,32.067,141.83
180,5396.9,196.28,196.94,221.62,115.18,243.84,31.778,139.59
181,6683.9,206.6,195.87,232.55,114.46,243.89,31.474,128.32
