83,11999,136.58,292.06,163.89,89.856,306.95,26.997,226.11
84,11592,137.09,292.23,162.16,86.674,306.69,27.886,226.73
85,11056,136.8,291.9,159.1,83.744,306.33,28.806,228.25
86,9991.8,136.39,291.62,156.73,81.518,306.01,29.612,229.71
87,9335.5,134.2,290.51,154.34,78.74,305.57,30.102,232.2
88,9065.6,132.46,289.49,153.68,75.484,305.21,30.581,233.83
89,9102.5,132.53,288.08,154.33,72.374,304.77,30.862,233.48
90,9015.6,132.63,286.92,153.83,70.02,304.33,31.381,233.68
91,9978.3,132.85,286.42,151.86,68.65,303.84,32.127,234.49
92,10914,133.65,286.32,150.49,67.281,303.4,33.026,234.78
93,12059,134.52,286.08,149.32,66.541,302.82,33.716,235.09
94,12829,135.03,285.69,148.33,65.548,302.28,34.365,235.47
95,13228,135.27,284.9,149.32,63.845,301.76,34.486,235.12
96,13411,134.64,284.06,150.27,61.424,301.03,34.65,235.38
97,13636,132.85,282.8,151.07,58.901,300.46,34.705,236.44
98,13693,131.46,281.82,150.93,57.113,299.92,34.693,237.46
99,14136,131.3,281.4,150.8,55.414,299.44,35.401,237.86
100,14372,133,281.39,150.75,54.506,298.89,36.617,237.15
101,14165,137.78,281.8,153.66,53.635,298.74,37.834,233.11
102,14646,140.79,281.75,153.24,53.107,298.11,39.857,231.76
103,15237,139.78,281.52,147.92,53.642,296.97,42.287,235.5
104,16095,136.82,281.06,139.55,55.772,295.47,44.797,242.35
105,17723,136.4,280.37,130.4,60.544,293.38,48.071,249.13
106,19062,144.4,280.06,117.19,74.604,290.1,54.223,257.22
107,20216,207.54,280.28,100,141.46,285.46,66.298,263.27
108,20003,212.31,279.64,100,144.82,284.74,67.349,262.87
109,19508,220.78,279.13,100,151.59,284.11,68.808,262.17
110,18231,223.76,278.78,100,153.64,283.72,69.475,262.02
111,16619,226.6,278.42,100,156.15,283.33,70.309,262.45
112,15269,224.16,278.47,100,154.46,283.44,70.798,263.91
113,14663,220.09,278.44,100,151.34,283.46,70.951,265.51
114,14243,218.65,278.21,100,150.38,283.38,71.225,266.45
115,13817,221.92,276.83,100,152.76,282.05,71.878,266.17
116,14704,223.7,274.91,100,153.36,280.22,72.258,265.64
117,15663,225.29,272.69,100,153.63,278.11,72.726,265.08
118,16163,240.69,271.22,100,167.09,276.46,74.709,263.86
119,16158,252.43,269.89,100,177.47,275.09,76.179,263.12
120,16802,254.43,268.4,100,178.92,273.75,76.789,263.18
121,16443,261.41,266.87,100,184.96,272.22,77.781,262.87
122,16798,250.38,264.92,100,174.71,270.63,77.714,264.39
123,15747,143.31,261.06,117.78,62.311,275.05,66.465,259.44
124,14549,125.62,256.68,152.35,26.698,286.05,48.31,240.68
125,13763,125.56,255.39,159.82,22.778,289.2,44.368,236.78
126,13677,121.35,254.8,156.62,21.805,289.8,43.555,240.26
127,13471,117.49,253.89,151.46,21.363,288.97,43.497,244.15
128,13188,115.69,252.58,148.15,20.925,287.43,43.399,246.07
129,12708,115.87,250.85,147.09,20.232,285.73,42.306,245.65
130,12880,117.02,248.91,147.87,19.252,284.45,40.478,243.84
131,12467,120.27,246.23,152.74,17.519,283.66,37.64,239.18
132,12487,127.22,243.76,161.49,15.719,283.86,34.459,230.62
133,12264,133.02,241.52,169.07,14.154,284.17,31.848,223.52
134,12484,139.76,239.1,178.35,12.552,284.75,29.066,215.41
135,12904,148.86,236.42,190.21,10.897,285.54,26.505,204.97
136,15064,152.86,233.9,197.02,9.395,285.36,24.338,199.98
137,18856,157.99,231.38,203.67,8.0083,284.17,21.61,194.04
138,22483,202.12,3.7648,946.76,-122.99,248.96,185.72,31.167
139,23168,278.48,167.16,591.21,-74.198,252.15,150.38,0.003718
140,22533,285.41,158.96,599.45,-68.249,253.53,138.31,0.015487
141,19187,275.42,16.035,902.68,-84.531,254.47,140.86,0.00072305
142,6289.2,300,212.32,317.33,26.871,90.677,20.655,50.752
143,13602,283.36,1.8198e-06,919.05,-78.763,254.15,128.59,0.0017651
144,8515.2,300,205.65,320.1,25.145,81.521,29.025,51.411
145,4012.8,161.91,227.81,191.25,-37.552,18.939,12.274,190.54
146,10124,300,34.939,368.02,109.88,28.857,110.98,114.46
147,11807,291.82,2.3359e-14,798.81,-74.254,256.18,126.27,0.0007698
148,9750.5,300,4.7264,327.23,145.56,14.274,130.59,153.77
149,10618,300,27.536,282.55,166.54,14.632,143.84,174.91
150,11244,97.621,0.0013647,369.47,-77.037,261.31,128.62,197.12
151,10146,142.75,0.00040556,485.22,-72.98,259.41,122.63,154.06
152,8115.9,296.37,4.5439e-10,762.09,-71.573,256.72,117.86,0.0036782
153,6366.1,294.29,2.6e-12,777.88,-73.285,255.28,116.36,1.4526e-05
154,6533.6,294.44,4.5941e-12,784.79,-73.101,254.49,114.36,0.0019643
155,8934.6,296.14,1.4186e-07,774.08,-71.938,254.79,112.79,0.0011964
156,9802.6,298.03,1.0212e-07,759.13,-70.717,255.16,111.74,0.0013724
157,9259.4,300,8.0904e-09,746.22,-68.71,255.57,109.23,0.78617
158,10469,300,1.821e-09,730.46,-66.174,256.09,105.57,4.231
159,12502,300,8.8129e-05,730.26,-65.373,254.86,104.35,5.1041
160,11274,300,1.3556e-06,749.81,-67.403,251.56,107.19,2.0682
161,7662.9,296.75,4.1797e-08,773.85,-71.299,247.32,112.89,0.00021561
162,5528,292.27,4.5862e-08,788.34,-74.849,243.77,117.87,0.00061631
163,4247.1,289.77,3.6862e-07,787.69,-77.085,241.29,121.55,2.7112e-05
164,3451.1,288.38,0.00011196,781.55,-78.468,239.12,124.18,3.7664e-05
165,2961.3,287.64,8.1043e-06,784.78,-79.029,236.83,124.69,5.7505e-05
166,2684.7,286.95,2.7794e-05,802.44,-79.193,234.07,123.32,0.057715
167,2581.3,92.395,0.00013467,418.06,-82.891,234.07,123.75,192.51
168,2687.8,53.528,0.0001489,257.79,-89.246,236.8,124.38,229.93
169,2853.3,300,106.58,166.55,204.81,74.252,131.74,229.18
170,2924.4,300,107.73,164.81,204.19,75.633,130.59,229.24
171,3087.9,300,101.26,170.87,202.27,67.352,132.53,224.97
172,3514.1,300,86.565,183.22,201.06,51.413,134.81,218.4
173,9423.6,154.08,196.45,177.27,6.5536,207.95,10.177,202.34
174,9040.4,156.18,196.41,177.44,6.9239,207.45,11.355,200.65
175,4416,300,70.227,204.03,193.43,29.839,140.11,204.46
176,4622.5,300,95.067,188.01,187.49,50.784,142.61,208.54
177,4645.2,300,95.714,187.19,187.57,51.162,143.84,209.78
178,4688.8,300,106.71,179.36,186.19,63.055,144.79,213.82
179,4967.4,299.98,173.29,139.11,173.36,161.06,123.08,226.65
180,5065.5,299.02,190.83,119.89,179.11,188.37,102.64,235.14
181,2696.9,139.38,196.05,151.18,13.719,202.65,23.433,223.27
