1,4554.8,300,278.4,305.38,150.28,244.55,38.081,57.141
2,5068.1,300,279.05,307.41,149.72,244.39,37.967,56.603
3,5788.7,285.44,280.21,301.59,149.17,244.29,37.812,70.64
4,6638.2,262.5,281.39,289.35,148.84,244.24,37.706,93.341
5,7356.7,255.5,282.64,287.32,148.34,244.19,37.584,99.915
6,7898.5,253.84,283.82,288.5,147.8,244.13,37.485,101.15
7,8313.9,249.88,284.57,286.74,147.53,244.06,37.479,104.99
8,8973.5,265.13,285.55,299.08,146.9,243.94,37.404,89.199
9,9449,286.17,286.67,315.69,146.2,243.82,37.33,67.549
10,10158,300,287.47,327.08,145.64,243.71,37.269,53.23
11,10724,300,288.14,330.02,145.07,243.61,37.18,52.717
12,11228,300,288.88,334.09,144.36,243.51,37.006,51.99
13,11269,300,289.57,338.52,143.65,243.41,36.808,51.225
14,11040,300,290.53,344.57,142.82,243.31,36.549,50.291
15,10407,300,290.85,348.74,142.37,243.2,36.366,49.724
16,9931.7,300,291.14,351.96,142.15,243.09,36.238,49.433
17,9521.8,300,290.96,352.06,142.3,242.99,36.191,49.563
18,9253.2,300,291.08,352.51,142.32,242.9,36.066,49.532
19,8977.1,300,291.7,353.64,142.11,242.82,35.843,49.259
20,8378.4,300,292.18,355.45,141.83,242.73,35.587,48.854
21,8108.1,300,292.8,357.98,141.53,242.63,35.325,48.429
22,7597.7,300,292.75,359.16,141.35,242.51,35.094,48.088
23,7392.4,300,292.92,359.52,141.34,242.42,34.94,48.022
24,7262.7,300,292.15,356.33,141.87,242.32,34.936,48.542
25,7355.5,300,290.72,351.88,142.57,242.2,34.979,49.201
26,7537.5,300,289.2,346.99,143.34,242.08,35.049,49.95
27,7704,300,288.05,343.63,143.95,241.97,35.08,50.53
28,8528.3,300,288,342.37,144.21,241.91,35.003,50.796
29,9842.7,300,288.71,343.3,144.11,241.86,34.82,50.687
30,11539,300,289.88,345.89,143.72,241.81,34.562,50.268
31,13570,300,291.58,350.07,143.14,241.77,34.275,49.682
32,15566,300,293.42,353.83,142.62,241.74,34.022,49.207
33,17382,300,294.95,356.68,142.24,241.71,33.816,48.889
34,18503,300,294.72,354.5,142.38,241.67,33.762,49.06
35,19517,300,293.24,349.48,142.87,241.62,33.806,49.53
36,19973,300,290.86,343.63,143.43,241.53,33.861,49.969
37,20327,300,288.35,337.74,144.03,241.42,33.927,50.435
38,19521,300,285.53,331.61,144.83,241.28,34.029,51.082
39,18276,300,282.87,325.93,145.64,241.13,34.134,51.747
40,16922,300,280.91,322.21,146.13,241.01,34.128,52.067
41,15540,300,279.26,318.65,146.61,240.91,34.128,52.417
42,14769,300,278.09,315.64,146.97,240.84,34.096,52.67
43,14140,300,276.87,312.95,147.25,240.78,34.019,52.798
44,14423,300,276.29,310.67,147.51,240.76,33.956,52.992
45,15086,300,275.76,308.12,147.8,240.74,33.926,53.261
46,16010,300,275.01,305.1,148.14,240.73,33.897,53.552
47,17281,300,273.97,302.97,148.46,240.67,33.859,53.777
48,18456,299.99,272.62,302.12,148.5,240.56,33.755,53.651
49,19242,300,271.2,302.3,148.35,240.43,33.606,53.292
50,20137,300,269.84,302.34,148.3,240.3,33.452,53.016
51,21199,297.28,268.51,300.75,148.11,240.17,33.283,55.341
52,21759,279.98,267.35,289.56,148.18,240.11,33.162,72.555
53,22280,284.57,266.76,292.01,148.03,240.05,33.008,67.66
54,23133,294.61,266.62,297.33,147.88,240.03,32.854,57.361
55,24888,286.01,266.25,290.65,147.99,240.03,32.751,65.953
56,26150,253.25,265.47,268.21,148.59,240.03,32.775,99.278
57,26919,226.83,264.74,249.55,149.1,240.01,32.807,126.2
58,27591,191.87,263.6,222.8,150.05,240,32.916,162.12
59,27275,167.63,262.19,201.5,151.17,239.98,33.047,187.51
60,27105,148.86,260.58,182.04,152.85,240,33.278,208.05
61,27871,144.54,259.53,176.69,153.42,239.94,33.315,212.92
62,27781,135.1,257.96,164.22,155,239.89,33.547,224.04
63,27482,128.02,256.36,152.72,157.17,239.84,33.869,233.42
64,27584,121.18,254.22,138.74,160.79,239.77,34.391,244.1
65,26683,118.14,252.49,129.34,164.03,239.67,34.847,250.6
66,24901,117.04,251.37,125.35,165.58,239.55,35.046,253.37
67,23084,116.93,250.76,125.66,165.33,239.43,34.978,253.2
68,20062,116.86,249.84,124.48,165.89,239.3,35.002,253.83
69,18220,117.92,249.49,127.22,164.98,239.19,34.851,251.78
70,16254,118.26,248.48,127.03,165.33,239.04,34.901,251.78
71,14248,117.62,246.9,121.55,167.95,238.92,35.277,255.21
72,12725,118.44,244.66,111.65,174.06,238.74,36.057,260.86
73,11178,123.23,242.62,102.53,182.99,238.52,37.089,265.43
74,9931.7,126.87,241.63,100,187.05,238.28,37.511,265.96
75,8773.5,128.07,240.8,100,187.64,238.03,37.511,265.33
76,7240.9,129.8,239.96,100,188.7,237.82,37.629,264.66
77,5955.6,131.07,239.25,100,189.58,237.62,37.807,264.3
78,5341.9,132.56,238.75,100,190.59,237.46,38.043,263.93
79,4718.2,132.38,238.2,101.55,189.37,237.35,37.978,262.9
80,4294.5,130.64,237.87,102.67,187.73,237.31,37.722,262.83
81,3828.6,130.77,237.56,101.39,188.81,237.23,37.834,263.83
82,3447.9,131.12,237.07,101.61,188.89,237.07,37.895,263.57
83,3108.4,132.46,236.41,100,191.11,236.88,38.081,264.42
84,3057.5,131.8,235.97,100,190.76,236.83,37.912,264.63
85,3143.4,132.24,235.49,100,190.74,236.72,37.856,264.24
86,3461.1,133.04,235.13,100,191.32,236.58,37.858,263.91
87,3758.4,134.24,234.78,100,192.26,236.44,37.978,263.58
88,4239,134.68,234.4,100,192.64,236.32,38.022,263.53
89,4908.4,131.3,233.66,100,190.34,236.17,37.519,264.48
90,5214.5,133.21,233.49,100,192.09,236.14,37.719,264.22
91,6425.1,131.64,233.08,100,191.58,236.06,37.623,265.16
92,7948.7,129.92,232.37,101.7,189.66,235.91,37.436,264.73
93,9833.6,128.78,231.58,101.75,189.37,235.73,37.314,265.36
94,12749,128.54,230.97,101.21,189.95,235.55,37.314,265.99
95,15143,127.03,230.02,104.11,186.89,235.4,36.951,264.17
96,16370,126.65,229.04,107,184.49,235.25,36.691,262.01
97,16955,129.89,229.13,104.65,187.94,235.16,37.126,262.46
98,16490,134.3,229.42,100.81,193.66,235.05,37.802,264.07
99,15537,135.64,229.26,101.66,193.84,234.95,37.862,262.91
