1,4408.8,158.35,285.62,197.12,133.73,243.26,34.6,158.83
2,4395.6,158.79,286.85,200.45,133.09,243.43,34.408,157.73
3,3902.6,160.59,288.41,205.67,132.38,243.59,34.237,155.24
4,3471.3,163,289.46,210.23,132,243.77,34.144,152.49
5,3199.4,164.24,290.4,212.74,131.9,244.01,34.101,151.22
6,2863.3,165.73,290.92,214.27,132.17,244.26,34.164,150.12
7,2798.3,167.17,291.34,215.54,132.44,244.51,34.217,149.06
8,2964.4,171.97,291.72,219.38,132.74,244.74,34.265,144.61
9,3045.6,169.46,291.98,217.68,133.03,244.97,34.266,147.41
10,3068.7,164.89,291.57,213.55,133.53,245.19,34.287,152.4
11,3313.4,156.71,290.97,204.43,134.41,245.48,34.402,161.5
12,3883.6,148.58,289.58,194.42,135.5,245.74,34.544,170.67
13,4219.6,141.38,288.64,186.74,136.15,245.96,34.535,178.37
14,4072.5,135.77,288.11,181.9,136.47,246.14,34.443,184.09
15,4007.6,129.33,287.95,177.28,136.49,246.31,34.259,190.31
16,4321.5,123.85,287.33,171.15,137.07,246.53,34.219,196.21
17,4315,120.52,286.44,166.22,137.89,246.74,34.266,200.23
18,3954.4,119.06,285.42,163.22,138.78,246.91,34.342,202.44
19,3601.1,118.76,284.64,160.81,139.82,247.1,34.455,203.7
20,3718.2,120.28,284.16,160.35,140.74,247.3,34.567,203.06
21,4080.9,122.4,284.22,162.47,141.06,247.44,34.552,201.16
22,4354,123.64,284.12,163.98,141.5,247.57,34.581,200.26
23,4229.5,123.82,283.26,162.78,142.37,247.72,34.684,200.85
24,3943.8,122.11,281.67,157.65,143.91,247.9,34.888,204
25,3821.4,119.99,280.01,151.46,145.68,248.11,35.108,207.82
26,3830.6,117.36,279.06,146.46,146.77,248.33,35.139,211.39
27,3968.3,114.43,278.17,140.95,147.9,248.54,35.141,215.3
28,4370,111.44,277.11,134.26,149.57,248.81,35.232,219.87
29,5107.8,108.85,276.03,127.48,151.53,249.09,35.382,224.38
30,5851,107.46,274.94,121.36,153.89,249.38,35.618,228.15
31,6267.9,107.5,274.32,118.95,155.31,249.58,35.729,229.46
32,6291.9,108.5,274.1,119.91,155.56,249.68,35.678,228.54
33,5977.9,110.07,273.85,122.15,155.47,249.7,35.583,226.66
34,5999.6,111.54,273.07,122.93,156.12,249.72,35.618,225.68
35,6508.3,112.34,271.6,121.03,157.77,249.76,35.789,226.41
36,7233.6,113.39,270.22,119.35,159.36,249.79,35.937,226.81
37,7617.8,114.81,269.01,119.3,160.19,249.78,35.975,226.02
38,8048.9,117.04,267.8,120.75,160.56,249.71,35.951,223.93
39,8272.9,120.1,266.47,123.16,160.8,249.59,35.945,220.88
40,8850.2,123.08,265.07,125.77,161,249.45,35.951,217.88
41,9045.9,125.52,264.16,128.88,160.68,249.37,35.863,214.89
42,9400.8,127.7,263.37,133.14,159.7,249.29,35.676,211.46
43,9426.3,130.24,262.46,137.61,158.74,249.2,35.497,207.71
44,9589.9,132.97,261.72,141.49,158.18,249.18,35.394,204.24
45,9955.4,136.96,261.07,145.63,157.9,249.18,35.332,199.82
46,9960.7,137.1,260.53,145.88,158.08,249.21,35.27,199.7
47,10096,136.76,260.07,146.92,157.68,249.23,35.114,199.45
48,10277,135.36,259.27,146.48,157.51,249.22,35.003,200.52
49,10593,135.25,258.17,148.43,156.62,249.17,34.793,199.53
50,10885,135.88,256.9,150.86,155.58,249.11,34.555,197.63
51,11120,138.01,255.65,154.81,154.38,249.06,34.296,194.08
52,11607,140.54,254.65,159.53,153.22,249.03,34.048,190.2
53,12136,141.96,253.92,162.2,152.68,249.04,33.908,188.11
54,13062,141.67,253.26,162.53,152.4,249.05,33.78,188
55,13779,137.6,252.5,159.05,152.38,249.05,33.659,191.91
